interval,loss,p0,p1,a0,b0,c0,d0
0,3.6753510547001578,47.221999922958446,0.00024736455332051194,0.00010765072632987483,0.05051373106387662,-5.33481511474423e-05,0.05051662007625629
0,3.6724545031603912,47.22199992445082,0.0002483389486106811,0.00011473325308442757,0.050513879020525614,-5.5992116849469284e-05,0.05051633097165177
0,3.735767080499345,47.22199992551816,0.00024908125689419137,0.0001193754079677944,0.05051397823263139,-5.768019996632939e-05,0.05051613120263393
0,3.8796521902230703,47.22199992665391,0.0002499045303335219,0.00012401700556532918,0.05051407788358197,-5.933103056759321e-05,0.050515924758184484
0,4.126642477617204,47.22199992786323,0.00025081663710390447,0.00012865629774470118,0.05051417730424065,-6.094030889276347e-05,0.050515711763686556
0,3.7357958744896114,47.22199992551829,0.00024908137371993267,0.00011937546798531816,0.0505139783669235,-5.7680024794457005e-05,0.050516131275487895
0,3.8796978659271097,47.22199992665413,0.00024990473557799956,0.00012401705858949114,0.050514078016180124,-5.933083113205159e-05,0.05051592483158459
0,3.7358054593650385,47.22199992551834,0.00024908141937792595,0.00011937543506113722,0.05051397843091665,-5.768008016775277e-05,0.05051613133765848
0,3.879708279262777,47.22199992665421,0.00024990481349289486,0.00012401702273135925,0.050514078079702374,-5.933087866676878e-05,0.05051592489353524
0,3.735794437018688,47.221999925518276,0.0002490813614639613,0.00011937555684320719,0.050513978343664334,-5.7680011522354465e-05,0.05051613124001112
0,3.879699707346949,47.221999926654114,0.00024990471618052993,0.00012401714830326867,0.050514077992980036,-5.933081901760776e-05,0.05051592479615444
0,3.7357743497073796,47.22199992551819,0.00024908128597216897,0.00011937541042918535,0.05051397826815329,-5.768013228742852e-05,0.05051613122827833
0,3.879662166281562,47.22199992665396,0.0002499045808114544,0.00012401700620807675,0.05051407791873996,-5.93309573802103e-05,0.05051592478405674
0,3.7357893758317395,47.22199992551824,0.0002490813345247288,0.00011937554276310796,0.05051397835434953,-5.7680082996776745e-05,0.05051613136213558
0,3.879665023949159,47.221999926654036,0.0002499046589931598,0.00012401713427665943,0.050514078005268276,-5.93309053127425e-05,0.05051592491813233
0,3.7358080854460285,47.221999925518354,0.00024908142832068655,0.00011937553527377974,0.050513978401505295,-5.768001402939036e-05,0.0505161312135643
0,3.8797361151969163,47.22199992665425,0.000249904838569517,0.0001240171236737981,0.050514078049153914,-5.933080251694572e-05,0.05051592476959573
0,3.7357820064395315,47.221999925518205,0.0002490813000767976,0.00011937558865774667,0.05051397831179043,-5.768012192829564e-05,0.05051613133243109
0,3.8796541543600642,47.22199992665398,0.0002499045991747913,0.0001240171822024262,0.05051407796321821,-5.933095114116657e-05,0.05051592488831243
0,3.7357756115709684,47.22199992551818,0.00024908127691335933,0.00011937557333204955,0.05051397826807917,-5.768014126280872e-05,0.050516131261006327
0,3.879654954750661,47.22199992665394,0.0002499045625115448,0.0001240171689076695,0.05051407791934194,-5.933097149654547e-05,0.05051592481679724
0,3.735763584287969,47.22199992551811,0.00024908122146037354,0.00011937549047851532,0.05051397823575783,-5.7680100996868377e-05,0.05051613133453658
0,3.879614297578272,47.221999926653815,0.00024990445702671943,0.00012401708816465448,0.050514077888744034,-5.933095017543178e-05,0.05051592489058659
0,3.7357751928080516,47.221999925518176,0.00024908127588038674,0.0001193754408498224,0.05051397829459885,-5.768004556524176e-05,0.0505161313535839
0,3.879636647509229,47.22199992665392,0.00024990455357735703,0.0001240170356062999,0.05051407794656224,-5.93308820505562e-05,0.05051592490977717
0,3.735775671481917,47.22199992551819,0.00024908128645316925,0.00011937545126893586,0.05051397829400173,-5.768020085438925e-05,0.050516131312273324
0,3.879648260437856,47.22199992665395,0.00024990457589842943,0.00012401704603736538,0.05051407794534735,-5.933103140857751e-05,0.050515924867860156
0,3.7357703845366004,47.221999925518155,0.000249081255890293,0.00011937544978444575,0.05051397827060502,-5.768009418388273e-05,0.050516131337543874
