225,47.2636649
226,47.2774699
227,47.3066356
228,47.3436055
229,47.3926407
230,47.3687155
231,47.3580986
232,47.3108449
233,47.296585
234,47.2770537
235,47.2902547
236,47.2835104
237,47.3068219
238,47.2840885
239,47.2955598
240,47.2674059
241,47.2796103
242,47.2633362
243,47.2743561
244,47.2918565
245,47.3155394
246,47.3366156
247,47.319219
248,47.2908213
249,47.2919022
250,47.2661242
251,47.292286
252,47.2786633
253,47.2952637
254,47.3059355
255,47.2806173
256,47.2954435
257,47.2704101
258,47.297613
259,47.2985538
260,47.3258082
261,47.3502452
262,47.3448183
263,47.3180301
264,47.2771122
265,47.257565
266,47.2478109
267,47.2476325
268,47.2410434
269,47.2423911
270,47.2445946
271,47.2413245
272,47.2296558
273,47.2144781
274,47.2169337
275,47.2256066
276,47.2233438
277,47.2417003
278,47.2430561
279,47.2335922
280,47.2172442
281,47.2068105
282,47.209655
283,47.2161953
284,47.2261053
285,47.2242919
286,47.2308447
287,47.2250133
288,47.2381224
289,47.2290704
290,47.2475413
291,47.2630755
292,47.284489
293,47.3071824
294,47.304086
295,47.2842065
296,47.2694883
297,47.2467142
298,47.2530113
299,47.2444711
300,47.2543765
301,47.2473338
302,47.2648999
303,47.2585086
304,47.249598
305,47.2472389
306,47.2512552
307,47.3028305
308,47.3277388
309,47.3493831
310,47.3599687
311,47.3378602
312,47.3248981
313,47.3122262
314,47.3069522
315,47.3173331
316,47.3291395
317,47.3452701
318,47.3425395
319,47.3323657
320,47.3292144
321,47.3324984
322,47.340743
323,47.3765334
324,47.4029871
325,47.4421645
326,47.423357
327,47.3860567
328,47.3537834
329,47.3245401
330,47.3157488
331,47.31254
332,47.3153794
333,47.3191564
334,47.3090548
335,47.2972389
336,47.2968606
337,47.2796874
338,47.2802544
339,47.2966421
340,47.3138164
341,47.3350387
342,47.341183
343,47.3161601
344,47.3056232
345,47.2845375
346,47.2919281
347,47.3188342
348,47.3163156
349,47.3340911
350,47.3486955
351,47.3443843
352,47.3447231
353,47.3486052
354,47.3689091
355,47.4155877
356,47.4547428
357,47.4993118
358,47.4931509
359,47.4496221
360,47.4133128
361,47.3716398
362,47.3582451
363,47.3665931
364,47.3686953
365,47.3814269
366,47.3756888
367,47.3705817
368,47.3431182
369,47.3352574
370,47.3389997
371,47.3683954
372,47.3867278
373,47.4241891
374,47.4256726
375,47.4054865
376,47.3778982
377,47.3554417
378,47.3473068
379,47.3555142
380,47.3671477
381,47.3770507
382,47.3740458
383,47.3684584
384,47.3542239
385,47.3525222
386,47.35665
387,47.3918709
388,47.4306907
389,47.4529469
390,47.4390793
391,47.4036568
392,47.3538221
393,47.3227447
394,47.3071676
395,47.3088119
396,47.3079538
397,47.3054071
398,47.2991596
399,47.2934249
400,47.2735263
401,47.2667659
402,47.2578995
403,47.2633709
404,47.2759028
405,47.30398
406,47.2985116
407,47.2786694
408,47.2641184
409,47.2598355
410,47.2479263
411,47.2565752
412,47.2730703
413,47.2880441
414,47.2887958
415,47.2857264
416,47.2890964
417,47.2795067
418,47.2976931
419,47.3195265
420,47.354413
421,47.3896017
422,47.383532
423,47.3634524
424,47.3406964
425,47.3077204
426,47.302647
427,47.2976613
428,47.3118668
429,47.3163249
430,47.3231165
431,47.3229992
432,47.31144
433,47.3002697
434,47.3083813
435,47.3332332
436,47.3600904
437,47.3919218
438,47.3937001
439,47.3836986
440,47.3587342
441,47.34149
442,47.324619
443,47.3538942
444,47.3537895
445,47.3634351
446,47.3790756
447,47.3678278
448,47.3749299
449,47.36146
450,47.3741362
451,47.4118363
452,47.454359
453,47.4863914
454,47.4812461
455,47.4324093
456,47.3981832
457,47.3546056
458,47.3361398
459,47.3543309
460,47.3475086
461,47.3431199
462,47.3474294
463,47.3332341
464,47.3126001
465,47.3028039
466,47.3074291
467,47.3294872
468,47.3484057
469,47.3649115
470,47.3840181
471,47.3482319
472,47.3395527
473,47.3169648
474,47.321227
475,47.3320807
476,47.3490559
477,47.3712544
478,47.3769371
479,47.3894192
480,47.3812461
481,47.3904956
482,47.4109307
483,47.4635098
484,47.5036206
485,47.5592023
486,47.5520889
487,47.4985234
488,47.4546513
489,47.4212029
490,47.3994945
491,47.408084
492,47.4062066
493,47.412775
494,47.4049716
495,47.3970009
496,47.3973969
497,47.3683145
498,47.3698765
499,47.3954746
500,47.4272879
501,47.4619982
502,47.4889969
503,47.4497655
504,47.4301313
505,47.3871076
506,47.3861424
507,47.389957
508,47.4098116
509,47.4161308
510,47.4139223
511,47.4035881
512,47.3914365
513,47.387671
514,47.4011812
515,47.4359399
516,47.473344
517,47.5081673
518,47.5000679
519,47.377339
520,47.3401721
521,47.3113316
522,47.2975198
523,47.2875547
524,47.2980381
525,47.2878703
526,47.3001712
527,47.2791402
528,47.2717785
529,47.2593989
530,47.2566606
531,47.2615796
532,47.2734788
533,47.2767585
534,47.2823118
535,47.2699167
536,47.2549982
537,47.2470517
538,47.2435669
539,47.2570557
540,47.2534143
541,47.2682357
542,47.2701863
543,47.2737875
544,47.2776073
545,47.2760871
546,47.2807271
547,47.3094242
548,47.3356288
549,47.3657553
550,47.377086
551,47.3435151
552,47.3255026
553,47.3029084
554,47.2857274
555,47.2973058
556,47.3035006
557,47.3151162
558,47.2987302
559,47.3137728
560,47.2887822
561,47.2866102
562,47.2945458
563,47.3223315
564,47.3427359
565,47.3653428
566,47.3841832
567,47.3552584
568,47.3456572
569,47.3309293
570,47.319576
571,47.3318196
572,47.3447008
573,47.3571021
574,47.3529995
575,47.3506818
576,47.3473794
577,47.3453149
578,47.3604067
579,47.3911992
580,47.4233807
581,47.4528072
582,47.4545559
583,47.408781
584,47.3759115
585,47.3419535
586,47.3283727
587,47.3291716
588,47.3338097
589,47.3292194
590,47.3226024
591,47.3196053
592,47.3015777
593,47.295407
594,47.2939977
595,47.3084857
596,47.3290733
597,47.3565587
598,47.3559355
599,47.329781
600,47.3212493
601,47.3051305
602,47.3121814
603,47.3205928
604,47.3325409
605,47.3630307
606,47.3653357
607,47.3668502
608,47.3611951
609,47.3687403
610,47.3923422
611,47.4383834
612,47.4749001
613,47.5319271
614,47.5271759
615,47.4794578
616,47.4348668
617,47.3963699
618,47.3738381
619,47.3942468
620,47.3910413
621,47.3843906
622,47.3930056
623,47.3717338
624,47.369923
625,47.3521885
626,47.3584721
627,47.3899506
628,47.4134245
629,47.4470506
630,47.446741
631,47.4323056
632,47.4041991
633,47.3834889
634,47.3724007
635,47.374185
636,47.3835236
637,47.3978716
638,47.3953217
639,47.3910352
640,47.3750273
641,47.3720771
642,47.3882912
643,47.4197065
644,47.455434
645,47.4826167
646,47.4601535
647,47.4246836
648,47.3677509
649,47.3395678
650,47.3220476
651,47.3257437
652,47.3215956
653,47.3312807
654,47.3130792
655,47.2951462
656,47.2926834
657,47.2744226
658,47.2745152
659,47.2812928
660,47.3025168
661,47.3105459
662,47.314855
663,47.2940228
664,47.282981
665,47.2722493
666,47.2719771
667,47.2773605
668,47.2921688
669,47.2891601
670,47.3049028
671,47.2968857
672,47.3034708
673,47.303816
674,47.320723
675,47.3337629
676,47.3727907
677,47.4117547
678,47.412266
679,47.3814142
680,47.3473404
681,47.3288414
682,47.3160367
683,47.3207471
684,47.335116
685,47.334049
686,47.3335635
687,47.3285549
688,47.3242848
689,47.3093218
690,47.328366
691,47.3494516
692,47.3644417
693,47.4057744
694,47.4209678
695,47.4045129
696,47.3990394
697,47.3577786
698,47.3522845
699,47.3677191
700,47.3799941
701,47.3946418
702,47.3901897
703,47.3885112
704,47.3831744
705,47.3880972
706,47.3999661
707,47.4353696
708,47.4789971
709,47.5187783
710,47.5016574
711,47.4637429
712,47.4138394
713,47.3736751
714,47.3632895
715,47.3639104
716,47.369394
717,47.3644589
718,47.3713184
719,47.3377312
720,47.3313319
721,47.3282491
722,47.3222225
723,47.3441201
724,47.3670426
725,47.3947478
726,47.393413
727,47.3660469
728,47.3487919
729,47.336273
730,47.3378195
731,47.3615632
732,47.3685265
733,47.3883437
734,47.4021669
735,47.3993733
736,47.4044692
737,47.4208708
738,47.4368334
739,47.4831104
740,47.5369225
741,47.6011232
742,47.5856546
743,47.5352819
744,47.4837192
745,47.4459045
746,47.4262198
747,47.4270551
748,47.4400125
749,47.4359895
750,47.4390133
751,47.4168275
752,47.4010446
753,47.3991939
754,47.3960821
755,47.429294
756,47.4517736
757,47.5044275
758,47.5049121
759,47.4773119
760,47.4483571
761,47.4091347
762,47.4057791
763,47.4138653
764,47.4348386
765,47.4313166
766,47.4451847
767,47.4267891
768,47.4202406
769,47.4034246
770,47.4233406
771,47.4550265
772,47.5029992
773,47.5329152
774,47.5148431
775,47.4696887
776,47.4220767
777,47.380641
778,47.3644131
779,47.3629637
780,47.3618573
781,47.354446
782,47.349259
783,47.3258645
784,47.3193816
785,47.2969344
786,47.3046675
787,47.3181415
788,47.3303214
789,47.3491849
790,47.3540461
791,47.3227933
792,47.307369
793,47.2941899
794,47.2975303
795,47.3047514
796,47.3160284
797,47.3152982
798,47.3250135
799,47.3248738
800,47.3341982
801,47.327162
802,47.3493608
803,47.3782118
804,47.4124783
805,47.4557735
806,47.4533219
807,47.4269467
808,47.3909057
809,47.3582144
810,47.3481533
811,47.3613009
812,47.3693117
813,47.3759924
814,47.3719183
815,47.3704365
816,47.3569301
817,47.3553717
818,47.3650135
819,47.3895581
820,47.4224246
821,47.4572833
822,47.4611111
823,47.4567652
824,47.4283181
825,47.3969428
826,47.3910252
827,47.4029983
828,47.4163983
829,47.4388483
830,47.4334046
831,47.4292893
832,47.4300651
833,47.4236123
834,47.4395905
835,47.4867965
836,47.5305369
837,47.5814415
838,47.5644463
839,47.5122689
840,47.461613
841,47.418283
842,47.3890451
843,47.404222
844,47.4018796
845,47.4071757
846,47.3960678
847,47.3866544
848,47.3745524
849,47.3525316
850,47.3671743
851,47.3798197
852,47.3915596
853,47.4333132
854,47.4496301
855,47.4123489
856,47.3870727
857,47.3752782
858,47.3789381
859,47.3840377
860,47.4175744
861,47.4390083
862,47.4462863
863,47.4494612
864,47.4524545
865,47.4505301
866,47.4847056
867,47.544615
868,47.6128424
869,47.6690937
870,47.6501824
871,47.5928427
872,47.5333056
873,47.4865728
874,47.47269
875,47.4766471
876,47.4847835
877,47.4976297
878,47.478747
879,47.4669903
880,47.4495709
881,47.4409388
882,47.4427009
883,47.4780495
884,47.5112815
885,47.5592937
886,47.5698802
887,47.5373132
888,47.5023522
889,47.4664376
890,47.4527245
891,47.4623611
892,47.4731755
893,47.476845
894,47.4846369
895,47.4770346
896,47.4674314
897,47.4724591
898,47.4695755
899,47.5162648
900,47.5638253
901,47.5985092
902,47.5862752
903,47.5208995
904,47.4568789
905,47.4142353
906,47.3887791
907,47.3906632
908,47.3909321
909,47.3901276
910,47.3696313
911,47.3682819
912,47.3500189
913,47.3260605
914,47.3312172
915,47.3447856
916,47.3637542
917,47.3862005
918,47.3880903
919,47.3569397
920,47.3376687
921,47.3189411
922,47.318497
923,47.3278967
924,47.3472462
925,47.3720024
926,47.3550563
927,47.3645714
928,47.3646337
929,47.3685232
930,47.3758141
931,47.423881
932,47.4605741
933,47.5190933
934,47.5105553
935,47.4769891
936,47.4246218
937,47.3981922
938,47.3865353
939,47.4007471
940,47.4090818
941,47.4101198
942,47.4042557
943,47.4079082
944,47.3979049
945,47.3791571
946,47.3895522
947,47.4271197
948,47.4629257
949,47.5119866
950,47.5296183
951,47.5043118
952,47.4643069
953,47.4443765
954,47.4235046
955,47.4458536
956,47.4691309
957,47.4775059
958,47.4880536
959,47.4802419
960,47.472813
961,47.4744708
962,47.4985015
963,47.5345309
964,47.6035718
965,47.6498957
966,47.6405777
967,47.5691625
968,47.5218272
969,47.4697939
970,47.4472259
971,47.4529626
972,47.4494812
973,47.4467417
974,47.4499712
975,47.4186467
976,47.4179138
977,47.3913102
978,47.3862387
979,47.4197661
980,47.4514294
981,47.4801806
982,47.4806802
983,47.4559103
984,47.4340042
985,47.4037794
986,47.4095658
987,47.4468026
988,47.4681076
989,47.483987
990,47.4944675
991,47.503904
992,47.5033885
993,47.5050967
994,47.5384033
995,47.5985173
996,47.6773671
997,47.7466443
998,47.7342761
999,47.6585501
1000,47.6037546
1001,47.5402656
1002,47.5281692
1003,47.5384347
1004,47.5410343
1005,47.5546375
1006,47.5402032
1007,47.524296
1008,47.5118127
1009,47.488443
1010,47.4911989
1011,47.5374912
1012,47.5681763
1013,47.626082
1014,47.6408116
1015,47.6021352
1016,47.566365
1017,47.5240616
1018,47.5058738
1019,47.5148179
1020,47.5274479
1021,47.5458044
1022,47.5498948
1023,47.541983
1024,47.5213397
