interval,loss,a0,b0,c0,d0
0,1.0361330420376211,8.329746643574278e-05,0.0505153074304069,-3.774483823485882e-05,0.050531176261477156
0,1.0415209299235408,8.372535832133249e-05,0.050515316790854796,-3.800316597858693e-05,0.050531166897018705
0,1.2211943522984088,8.745893277309766e-05,0.050528768236936555,-3.62593060027787e-05,0.05051780640863173
0,1.2281924707745102,8.790873015022296e-05,0.050528776183239435,-3.647732408131989e-05,0.05051779706554707
0,1.274552093817275,9.446244355169428e-05,0.05051963713819024,-3.137542908599884e-05,0.050532043003618125
0,1.2824859773158024,9.488824857546218e-05,0.050519647813691594,-3.1637185220109055e-05,0.05053203526787895
0,1.2216056284042416,8.632158324868835e-05,0.05053256327889602,-3.455389448413711e-05,0.05051914049459675
0,1.2292924608461349,8.675939837775983e-05,0.050532572087096196,-3.4795078633478555e-05,0.0505191320961164
0,1.046425378052953,9.44198993155552e-05,0.0505302697409708,-2.845216259620698e-05,0.050532676882580514
0,1.0511434160521667,9.486742081688554e-05,0.050530278688210216,-2.8674854464737017e-05,0.05053266961729012
0,1.2709251867624571,9.817334141387628e-05,0.05051967875855688,-3.630235820206504e-05,0.050536640397245834
0,1.2766912055607271,9.860171703399191e-05,0.05051968966507389,-3.655983102918154e-05,0.0505366312802686
0,1.1757516305665252,8.107751871701905e-05,0.05052416230137735,-4.1300142242717755e-05,0.05052415441512365
0,1.1858915852587775,8.151578864880287e-05,0.05052417062934275,-4.1540447025271724e-05,0.05052414423065665
0,1.0895299602231368,8.496662216062421e-05,0.050515578854851834,-4.1125364839667134e-05,0.05053256445344974
0,1.094815493110766,8.539414356135869e-05,0.05051558840968284,-4.138426341625756e-05,0.05053255417316969
0,1.132081972118237,8.973252768580463e-05,0.05051596859068553,-4.166670827807074e-05,0.05053183378891522
0,1.138064146587714,9.016126495203678e-05,0.05051597858463039,-4.192356378569611e-05,0.05053182331390628
0,1.3033731213955402,9.633761182510753e-05,0.05053171044994174,-2.68498663705485e-05,0.05051948186624267
0,1.3107277140440032,9.678034062920222e-05,0.050531719888668336,-2.7081939823820564e-05,0.05051947523082622
0,0.9406353343018716,9.501883955442384e-05,0.05052763323696773,-4.057658176243739e-05,0.0505309675979308
0,0.9448116953361395,9.546634117889066e-05,0.050527642231533026,-4.0799186907923173e-05,0.05053095718913173
0,0.8696412196789005,7.975534962210675e-05,0.050529157337039894,-3.5879855508383834e-05,0.050531600647291966
0,0.8740897104253862,8.020215200079966e-05,0.05052916493531788,-3.610396627483685e-05,0.05053159146769906
0,1.1888507335497571,8.519118669789262e-05,0.050524945021595234,-3.4556986576337416e-05,0.05053709672963929
0,1.1967428439649754,8.562639557824519e-05,0.05052495405299527,-3.480282906792533e-05,0.05053708817782045
0,1.483706563054642,8.550740977898812e-05,0.05052496300042886,-4.167534928968926e-05,0.050523615240101474
0,1.4964799056050735,8.594891024507735e-05,0.05052497153292069,-4.190965001555569e-05,0.05052360486200509
0,1.263115384622744,8.840068087621861e-05,0.05051792574124498,-2.945276485242148e-05,0.05052919194870479
0,1.2711618102598123,8.883682478219644e-05,0.05051793501698486,-2.9696968310701097e-05,0.05052918439060368
0,1.1342372641024094,8.604085708492268e-05,0.05052138953025409,-3.830912858039501e-05,0.05053469698574795
0,1.141606903604268,8.646137436865634e-05,0.05052139959589819,-3.857927602829832e-05,0.050534687806789325
0,1.132014752033843,8.436472228778441e-05,0.05052185618532411,-3.0808578821058263e-05,0.05053086484787973
0,1.137987138069638,8.478519421083223e-05,0.050521866080088185,-3.1078862117503285e-05,0.05053085760942444
0,1.160623683343809,9.899508365548214e-05,0.050529287217786434,-2.3115001994757795e-05,0.050531911565442934
0,1.1655333887458628,9.944596607234245e-05,0.050529296280363664,-2.3330842649213158e-05,0.05053190558817396
0,1.0624484295062606,9.566621290590466e-05,0.05051865213725498,-2.8265034487129503e-05,0.050524148253879325
0,1.064964417945351,9.610513662774685e-05,0.05051866188495709,-2.850419521023935e-05,0.05052414096709476
0,1.2971903466021493,9.239885228730274e-05,0.05052321280339057,-3.516597903188549e-05,0.050534515489668745
0,1.3057074502582027,9.282036260563243e-05,0.05052322356222963,-3.54345757444546e-05,0.0505345071767318
0,1.0732996029624662,9.868635201270086e-05,0.05051778141342331,-3.259691329767777e-05,0.05052313882767758
0,1.075623673507628,9.912606575872926e-05,0.0505177914012333,-3.283456983429915e-05,0.05052313037570703
0,0.9682980621072579,9.515948330608997e-05,0.05052705234792839,-3.6249975753721425e-05,0.0505302391446777
0,0.9727638064935383,9.560626035156876e-05,0.050527061424537126,-3.6474078691928926e-05,0.05053022988401391
0,0.818840322389436,8.095683252116744e-05,0.05052142282138685,-3.1544053187956746e-05,0.05052659547465421
0,0.8204876148351842,8.138846968636291e-05,0.05052143159789798,-3.179614970891728e-05,0.05052658774972094
0,1.1629044496123446,8.799589771005492e-05,0.050518146521530936,-3.1896254146499135e-05,0.05053171348878345
0,1.1699700935152635,8.842757753927454e-05,0.050518156077838265,-3.214823763089879e-05,0.05053170539399346
0,1.1996613859746772,8.712951598924833e-05,0.05052345165862444,-3.104530694769328e-05,0.05053290562755899
0,1.2064342593586734,8.755203744096427e-05,0.05052346174848191,-3.131236553916114e-05,0.050532898311389275
0,1.0187636241120435,9.078857390435286e-05,0.05051873465005457,-2.668330496674698e-05,0.050524329316781344
0,1.021357822791363,9.122732774792686e-05,0.05051874391959099,-2.6922808678519098e-05,0.0505243224529274
0,1.1387694376671698,9.806315909237432e-05,0.05051978386659508,-3.487064199335122e-05,0.05052078820825424
0,1.146796543624303,9.849138828114586e-05,0.050519794678171755,-3.5128382396143165e-05,0.05052077967851436
0,1.2262172723372375,9.392628826719547e-05,0.0505222851701982,-3.0277249291182513e-05,0.05053075711777734
0,1.2319690711955693,9.434534542945306e-05,0.050522296283201346,-3.054967906952156e-05,0.0505307500742132
0,1.3729016050393865,9.897850198304308e-05,0.05051410469570554,-3.3180222967270255e-05,0.05053584275876758
0,1.3810200132038901,9.940284276458438e-05,0.050514116125620276,-3.3444302978788475e-05,0.0505358346343792
0,0.8982746169242883,8.932386063496771e-05,0.05052070973664214,-3.1047066444847524e-05,0.05052577985315609
0,0.9000179471511239,8.975690942563736e-05,0.050520719300336005,-3.1296702296992655e-05,0.05052577215757405
0,0.9560408238606953,9.347303607212771e-05,0.05051829008410754,-3.2261357116570976e-05,0.05052079897799346
0,0.9603706289432509,9.39073086001161e-05,0.050518299944266425,-3.250883147239587e-05,0.050520790817606805
0,0.8533352281057432,8.65447912308264e-05,0.050529824541463826,-4.083089980848434e-05,0.05053397892326405
0,0.8553290080448972,8.699180337197677e-05,0.050529832761895474,-4.105451135897858e-05,0.05053396841399893
0,1.2832360312386624,9.579295216626e-05,0.05052377317081312,-3.8973014295711636e-05,0.05053676986685101
0,1.291764239035431,9.621903190194321e-05,0.05052378401160083,-3.923426325395643e-05,0.050536760511746624
0,1.2555190335699382,9.924214467317773e-05,0.050523041083679346,-3.22890762767391e-05,0.05053080762910521
0,1.2603359338102929,9.966181225743367e-05,0.050523052785962565,-3.256052822752702e-05,0.050530800144874745
0,1.3479213707445348,9.904882960032639e-05,0.05051410794298484,-2.8640935758712826e-05,0.05053564569269876
0,1.355744347493111,9.947353354990151e-05,0.05051411936060001,-2.8904463918704274e-05,0.05053563868540466
0,1.2177755871444227,9.046655668761443e-05,0.050524480588080393,-2.8751590847464992e-05,0.05053660829366446
0,1.2255961990451611,9.089867996900967e-05,0.05052449041110251,-2.9002835056094146e-05,0.05053660127044988
0,0.9340684134678977,9.480420688746346e-05,0.050517716415023034,-3.749040243289153e-05,0.05052225465313459
0,0.9359243831724248,9.524242509080932e-05,0.05051772612946834,-3.773077202176143e-05,0.05052224501484868
0,1.0730920980656127,8.173913047692536e-05,0.05052954984289472,-2.2280055582936518e-05,0.05053634704735477
0,1.0773014985560239,8.218909098898384e-05,0.05052955741634055,-2.249787387386033e-05,0.05053634127044855
0,1.3068053902760406,9.657096000951139e-05,0.05052516096296973,-3.7128739395914064e-05,0.050533381294908045
0,1.3123065878991798,9.700422071365472e-05,0.05052517132283702,-3.737792817126742e-05,0.05053337219602719
0,1.2140342408754128,8.092274935747068e-05,0.05051500498507536,-3.868002755854818e-05,0.05052656558787769
0,1.2222655728400547,8.136106772429555e-05,0.050515013381342566,-3.892025491387403e-05,0.05052655572229337
0,1.1365402613104691,8.127599714251713e-05,0.05053144201510147,-3.8834582722217425e-05,0.05051965882293357
0,1.1432731018621418,8.171813416295564e-05,0.05053145001594602,-3.906773261356354e-05,0.05051964923284444
0,0.8960403795957093,8.798351540882574e-05,0.05053253107741051,-2.5385896620335786e-05,0.05053555907384513
0,0.8988456761478413,8.842294099699354e-05,0.05053254005346293,-2.562419239215238e-05,0.05053555277241032
0,1.2540198405500789,9.915629227804665e-05,0.05051407940521124,-3.631204277862721e-05,0.0505316478221648
0,1.259663523972104,9.957676976283659e-05,0.05051409113264218,-3.658220150178944e-05,0.05053163913790042
0,1.1154642268040311,8.06157492768195e-05,0.050513863565642685,-3.422530197892177e-05,0.0505344808372169
0,1.1218133245688309,8.103969267721781e-05,0.050513872903408676,-3.449009535023642e-05,0.05053447251436325
0,1.3839418943298063,9.834426812075894e-05,0.05052436809508319,-3.444155305258463e-05,0.05053370302417335
0,1.3912881843297025,9.877178721405636e-05,0.05052437910169934,-3.470046995307526e-05,0.05053369475870861
0,1.1180215069031052,8.532321762207395e-05,0.0505158484239259,-2.4306944642566075e-05,0.05052368039892411
0,1.1231803628211625,8.576115839102527e-05,0.050515857249434956,-2.4547965967984695e-05,0.050523674176868684
0,1.0448975440310562,8.808272244922932e-05,0.050527786391089326,-3.743473222952549e-05,0.05052950428993951
0,1.0521873007788016,8.853218769972019e-05,0.05052779455856968,-3.765341254564639e-05,0.05052949463591408
0,1.141259898271621,8.005674951310557e-05,0.05052061187722606,-3.872481464768848e-05,0.05053230426033009
0,1.1488874279733343,8.047817664005943e-05,0.05052062119542357,-3.8993563244516935e-05,0.05053229495766567
0,1.0537353980857522,8.193014621156569e-05,0.05051936506570405,-2.6700667466981325e-05,0.050533013630136445
0,1.0597851198817512,8.235909730764885e-05,0.05051937414046647,-2.695732720927172e-05,0.05053300696811397
0,1.2297858628111689,8.481915421370924e-05,0.050528497230610585,-2.2518254572188085e-05,0.05052032544096223
0,1.2361969846252485,8.526888773823661e-05,0.05052850498624623,-2.2736534723033766e-05,0.05052031966317903
0,1.2600048364895116,8.286537470414469e-05,0.050527999560911946,-3.4573041011582384e-05,0.05053691765542871
0,1.2666737193551785,8.331490126503674e-05,0.0505280072649636,-3.479163949449603e-05,0.05053690864310889
0,0.8485749486058582,8.735147013816758e-05,0.05051705106908271,-3.5412211638887987e-05,0.0505211704817547
0,0.8506602369044306,8.778751437839045e-05,0.05051706018792299,-3.565654966343774e-05,0.050521161470812495
0,1.4183026095757527,8.909155725095524e-05,0.05052979328904484,-2.8205894594572393e-05,0.05052262900068639
0,1.4256386510093246,8.954331239977638e-05,0.050529801287652554,-2.841990523456566e-05,0.05052262173750816
0,1.2748379638202192,9.323054150802832e-05,0.05052344010560788,-2.7512041768630086e-05,0.05053361851630478
0,1.2825020029945944,9.365340765431591e-05,0.05052345088047762,-2.7778548749528088e-05,0.05053361202372142
0,1.3735485591090935,8.512591336479991e-05,0.050528830900986796,-4.063489637522517e-05,0.050528543186081395
0,1.3853947074253692,8.557794060694972e-05,0.05052883856946503,-4.084820620471709e-05,0.05052853262750961
0,0.8755778844543721,9.352199284111084e-05,0.05053203312882724,-3.846054738501e-05,0.05053620217462123
0,0.8772469493077961,9.396336917861004e-05,0.050532042506716245,-3.869508080770203e-05,0.05053619252798794
0,1.178945754711825,8.01782044630949e-05,0.05051496394335929,-3.3784510572526966e-05,0.05052625354124709
0,1.1867380885911194,8.061607611896218e-05,0.050514972291505304,-3.402560144580954e-05,0.05052624494402277
0,1.366198567635914,9.486894607879952e-05,0.050533131746870914,-2.264781823935251e-05,0.050526410541702475
0,1.3734182333478142,9.531051271305813e-05,0.05053314118368005,-2.288212224452862e-05,0.05052640493034779
0,1.376370107185495,8.87106241119177e-05,0.05053319333793585,-3.450313298311621e-05,0.050531776985301986
0,1.3875320230394041,8.914386032380392e-05,0.05053320282234153,-3.475242566979104e-05,0.05053176864341192
0,1.2078966113056988,9.277061161415085e-05,0.050514877805968215,-3.224966582683894e-05,0.0505334097015595
0,1.2138804250049267,9.319684001741668e-05,0.050514888356176624,-3.2510729493921405e-05,0.05053340171387639
0,1.1332779648481055,8.45704717497502e-05,0.05053209002945744,-2.200334944704755e-05,0.050519342251126226
0,1.1397658090405465,8.50109632806827e-05,0.050532098469019536,-2.223971087103658e-05,0.05051933684166986
0,1.332174114148968,9.089657797415335e-05,0.050526472285586606,-3.178327614687693e-05,0.050518858084454166
0,1.3387183424521178,9.134034988606529e-05,0.05052648109494502,-3.201333056899271e-05,0.050518850093943087
0,1.277488318397446,9.353159608408488e-05,0.05051479051659741,-3.848199231569337e-05,0.050522875142701776
0,1.282482290465188,9.396546399624498e-05,0.050514800535999986,-3.8730117234801175e-05,0.05052286553692812
0,1.2802603353501274,8.602482768375824e-05,0.05051664281376006,-3.289700493167474e-05,0.050527410267960635
0,1.2886003032875446,8.6464988867068e-05,0.050516651560591354,-3.313387747043104e-05,0.05052740172243357
0,1.316595677849245,8.900082199938411e-05,0.050514860473716325,-3.5513216325079435e-05,0.050524701734240896
0,1.3242330278996344,8.943820645671965e-05,0.05051486976182702,-3.575514060466101e-05,0.050524692722557926
0,1.2163554513672301,8.450489788640272e-05,0.05053032663749617,-2.8475038354314395e-05,0.0505216385678174
0,1.2222238241720358,8.49535240649241e-05,0.05053033447334806,-2.8695539766141047e-05,0.050521631337412644
0,0.8842275974160378,8.5478694660075e-05,0.05051504599616199,-2.4886942079507522e-05,0.05051802016164167
0,0.8874373818022785,8.590888230247878e-05,0.050515055334915134,-2.5141526559497653e-05,0.05051801398729467
0,1.3143590436214145,9.443383831937295e-05,0.050514802315902614,-2.5865791158506178e-05,0.050526044950388156
0,1.3227043233145659,9.486909523713566e-05,0.050514812349249365,-2.6111571796040967e-05,0.05052603842155168
0,1.2738710656155843,9.09478833464792e-05,0.05052968026249962,-3.159143867844647e-05,0.050520155123252766
0,1.2800290500108822,9.13972715469969e-05,0.05052968861261742,-3.1810335261274026e-05,0.05052014707298602
0,1.336273088989258,9.718763832605483e-05,0.05051817282941259,-3.27238695383775e-05,0.0505308827925493
0,1.3446988803789366,9.761978961042415e-05,0.05051818333635211,-3.29749980875207e-05,0.050530874466479095
0,1.1935702031946944,9.158345027039708e-05,0.050523259793384644,-2.19081346066637e-05,0.05053513915411915
0,1.2009615899658745,9.200790806065419e-05,0.05052327028222448,-2.2172139267205438e-05,0.05053513394760965
0,1.2502302805328922,9.237152300713024e-05,0.050515285258391475,-2.327606720279287e-05,0.050536196838831406
0,1.257617687672142,9.280324703823924e-05,0.05051529538503365,-2.352801373156507e-05,0.0505361909431787
0,0.886033417482082,8.219506327169144e-05,0.05052854084741132,-2.9480598594388388e-05,0.05053254279596522
0,0.8887878630489306,8.264301957870438e-05,0.05052854859357125,-2.970244872702813e-05,0.05053253520237177
0,1.1623478798658895,9.26043000059637e-05,0.050513744811443606,-3.347146754295772e-05,0.05052832754044686
0,1.1689371160516107,9.303240046975386e-05,0.05051375524048206,-3.3729450258053906e-05,0.050528319407380326
0,1.301975698035138,8.813185456413148e-05,0.050529773617045394,-2.8070424200074932e-05,0.050521509459944464
0,1.3083195089630577,8.85820738672216e-05,0.050529781652405466,-2.8287648664970667e-05,0.05052150228053193
0,0.8657056972663778,8.846241158159611e-05,0.05052082408301344,-2.8189727538559502e-05,0.050525045457178924
0,0.8676528807484795,8.889464577424557e-05,0.05052083360752452,-2.8440794355358125e-05,0.050525038504489084
0,1.3301326022049142,9.437111471160292e-05,0.0505285905779356,-3.3842447431298994e-05,0.050519221667468805
0,1.3365960765368254,9.482138910021934e-05,0.05052859914261234,-3.4059482252043306e-05,0.05051921297794333
0,1.2676377011548943,9.4012590422411e-05,0.050518160371923054,-2.291626366319721e-05,0.05052626254766236
0,1.2735995540304057,9.445240451271699e-05,0.05051816990563837,-2.3153828895809202e-05,0.050526256594974346
0,1.2611306250615986,9.44587862888512e-05,0.05052660924545245,-3.471472162294729e-05,0.050527382450440896
0,1.2710681909753916,9.490872584877363e-05,0.0505266179498781,-3.493243321489067e-05,0.05052737349007683
0,1.132904708764288,9.855763255341045e-05,0.05051894037385244,-2.6276422064364653e-05,0.0505203384033727
0,1.1391665006062686,9.898938248106253e-05,0.05051895095270112,-2.6528288704054655e-05,0.050520331824334457
0,1.1523323575732338,9.328975756303655e-05,0.050522928497499384,-2.563038105097661e-05,0.05052341479124149
0,1.160349922953037,9.371802422277823e-05,0.0505229388373637,-2.5888147495717815e-05,0.05052340869080503
0,0.8887074552036105,8.401337940073783e-05,0.05051485355675056,-2.327037393146749e-05,0.050519700487694316
0,0.8908305829800119,8.444269166386987e-05,0.05051486282659817,-2.3526444916640783e-05,0.050519694769197834
0,1.4152000004777467,8.589671901006883e-05,0.05052851909099635,-3.754127015138791e-05,0.050521218269972655
0,1.4219750391351158,8.634710479454452e-05,0.050528526904980234,-3.7758062445206585e-05,0.050521208642504714
